AVIATION CONTROLS INC                             ,101 FREEDOM DRIVE                  ,                                   ,                                   ,INDEPENDENCE          ,KS,67301,YNBR,CE07,YNBR921L,Y,Y,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
SENNHEISER ELECTRONIC CORP                        ,1 ENTERPRISE DRIVE                 ,                                   ,                                   ,OLD LYME              ,CT,6371,YNHR,EA63,YNHR886L,N,N,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
BEYOND AIR SUPPORT INC                            ,7531- A NW 78TH STREET             ,                                   ,                                   ,MIAMI                 ,FL,33166,YO9R,SO19,YO9R215B,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y, , ,,,,,,,,,Repair
"BOGGS AVIONICS, INC.                              ",4019 LONG BEACH ROAD               ,CAPE FEAR REGIONAL JETPORT         ,                                   ,OAK ISLAND            ,NC,28461,YOGR,EA39,YOGR280Y,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
AVIONICS SPECIALISTS LLC                          ,5297 GULFSTREAM COURT              ,                                   ,                                   ,LOVELAND              ,CO,80538,YOXR,NM03,YOXR999X,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
YOUNKIN AVIATION INC                              ,14927 WOOLSEY RD                   ,                                   ,                                   ,WEST FORK             ,AR,72774,YP1R,SW11,YP1R646K,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
PREFERRED AVIONICS                                ,3679 BOWEN RD                      ,                                   ,                                   ,HOWELL                ,MI,48855,YPCR,GL23,YPCR724X,N,N,N, ,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
C J AVIATION INC                                  ,12215 SW 131 AVE                   ,                                   ,                                   ,MIAMI                 ,FL,33186,YPGR,SO19,YPGR715L,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N, , ,,,,,,,,,Repair
POLYCRAFT PRODUCTS INC                            ,897 Rudolph Way                    ,                                   ,                                   ,Greendale             ,IN,47025,YPOR,GL05,YPOR440L,N,N,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
MEGGITT UK LIMITED                                ,2A HOWARTH ROAD                    ,MAIDENHEAD                         ,                                   ,"MAIDENHEAD, BERKSHIRE ",  ,SL6 1AP   ,YPQY,FS59,YPQY949L,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y, , ,,,,,,,,,Repair
AIR CHECK AIRCRAFT                                ,9667 Pintail Trail                 ,                                   ,                                   ,Jonesboro             ,GA,30238,YQ0R,SO11,YQ0R155C,N,N,N, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
"SALAZ, DAVID R                                    ",Hangar 532                         ,Airport Road                       ,                                   ,ELDON                 ,MO,65026,YQAR,CE05,YQAR547Y,N,N,N, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
B AND E AIRCRAFT COMPONENT REPAIR INC             ,11861 LACY LANE                    ,                                   ,                                   ,FORT MYERS            ,FL,33966,YQBR,SO35,YQBR924L,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N, , ,,,,,,,,,Repair
CALIFORNIA HELICOPTER AIRWAYS INC                 ,279 BLACKLAND RD.                  ,                                   ,                                   ,ROYCE CITY            ,TX,75189,YQHR,SW19,YQHR212Y,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N, , ,,,,,,,,,Repair
DYNAMO AVIATION INC                               ,16760  SCHOENBORN STREET           ,                                   ,                                   ,NORTH HILLS           ,CA,91343-6108,YQOR,WP01,YQOR156Y,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N, , ,,,,,,,,,Repair
SILVERHAWK AVIATION INC                           ,1751 WEST KEARNEY AVENUE           ,                                   ,                                   ,LINCOLN               ,NE,68524,YQSR,CE09,YQSR759U,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N, , ,,,,,,,,,Repair
BLUE SKIES OVER DUBUQUE INC                       ,10800 AIRPORT ROAD                 ,                                   ,                                   ,DUBUQUE               ,IA,52003,YQYR,CE01,YQYR343B,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
SIGNATURE FLIGHT SUPPORT CORPORATION              ,529 EATON ST.                      ,DOWNTOWN AIRPORT                   ,                                   ,ST PAUL               ,MN,55107,YRJR,GL15,YRJR826K,Y,N,N, ,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N, , ,,,,,,,,,Repair
DALLAS AIRMOTIVE INC                              ,330 BRAVO LANE                     ,ST. PAUL DOWNTOWN AIRPORT          ,                                   ,ST. PAUL              ,MN,55107,YRR0,GL15,YRR0491L,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
DALLAS AIRMOTIVE INC                              ,STANLY COUNTY AIRPORT              ,40591 AIRPORT ROAD                 ,                                   ,NEW LONDON            ,NC,28127,YRR2,EA68,YRR2491L,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
DALLAS AIRMOTIVE INC                              ,21625 NORTH CENTRAL AVENUE         ,SUITE 104                          ,                                   ,PHOENIX               ,AZ,85024,YRR4,WP07,YRR4491L,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N, , ,,,,,,,,,Repair
DALLAS AIRMOTIVE INC                              ,650 AIRPORT ROAD                   ,WASHINGTON COUNTY AIRPORT          ,                                   ,WASHINGTON            ,PA,15301,YRR5,EA03,YRR5491L,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
DALLAS AIRMOTIVE INC                              ,2049 HIGH RIDGE RD.                ,                                   ,                                   ,BOYNTON BEACH         ,FL,33426,YRR6,SO19,YRR6491L,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
DALLAS AIRMOTIVE INC                              ,567 BELL AVE.                      ,SUITE 100                          ,                                   ,CHESTERFIELD          ,MO,63005,YRR7,CE03,YRR7491L,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N, , ,,,,,,,,,Repair
DALLAS AIRMOTIVE INC                              ,2988 West Walnut Hill Lane         ,                                   ,                                   ,DFW Airport           ,TX,75261,YRRR,SW19,YRRR491L,Y,Y,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N, , ,,,,,,,,,Repair
AVIALL SERVICES INC                               ,8045 WOODLEY AVE.                  ,                                   ,                                   ,VAN NUYS              ,CA,91406,YRYR,WP01,YRYR585L,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
AIRCRAFT STRUCTURES INTERNATIONAL CORPORATION     ,HANGAR 33                          ,                                   ,1026 S 66TH ST                     ,ENID                  ,OK,73701,YS1R,SW15,YS1R649K,N,N,N, ,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N, , ,,,,,,,,,Repair
JAT TEHNIKA D O O BELGRADE                        ,11180 BELGRADE 59                  ,REPUBLIC OF SERBIA                 ,                                   ,BELGRADE              ,  ,11180,YSMY,FS56,YSMY254J,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y, , ,,,,,,,,,Repair
GE AVIATION SYSTEMS LLC                           ,1000 MAC ARTHUR MEMORIAL HIGHWAY   ,                                   ,                                   ,BOHEMIA               ,NY,11716-0999,YSYR,EA11,YSYR673X,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
ROTORCRAFT SUPPORT INC                            ,16425 HART ST                      ,                                   ,                                   ,VAN NUYS              ,CA,91406,YT2R,WP01,YT2R331L,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N, , ,,,,,,,,,Repair
PROTOTYPE ENGINEERING INC                         ,140 E. 162ND STREET                ,                                   ,                                   ,GARDENA               ,CA,90248,YTER,WP23,YTER741X,N,N,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N, , ,,,,,,,,,Repair
CHROMALLOY THAILAND LTD                           ,25 MOO 5 BUNGKHAMPROI              ,LAMLUKKA                           ,                                   ,PATHUMTHANI           ,  ,12150,YTPY,FS58,YTPY767L,N,N,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N, , ,,,,,,,,,Repair
ROTORCRAFT LEASING COMPANY LLC                    ,430 NORTH EOLA ROAD                ,                                   ,                                   ,BROUSSARD             ,LA,70518,YTRR,SW03,YTRR264L,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N, , ,,,,,,,,,Repair
"GAROFALO, MICHAEL A                               ",5941 ENGINEER DRIVE                ,                                   ,                                   ,HUNTINGTON BEACH      ,CA,92649,YU5R,WP05,YU5R109Y,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
GEG AVIATION INC                                  ,6967 NW 53RD TERRACE               ,                                   ,                                   ,MIAMI                 ,FL,33166,YU6R,SO19,YU6R740B,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
JETT PRO LINE MAINTENANCE INC.                    ,"8517 EARHART ROAD, SUITE 210,      ",                                   ,                                   ,OAKLAND               ,CA,94621,YUJR,WP27,YUJR093Y,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
AERO PROPULSION SUPPORT INC                       ,108 MAY DRIVE                      ,                                   ,                                   ,HARRISON              ,OH,45030,YULR,GL05,YULR908L,N,N,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N, , ,,,,,,,,,Repair
YULISTA AVIATION                                  ,190 BOLLING ROAD                   ,HUNTSVILLE EXECUTIVE AIRPORT       ,                                   ,MERIDIANVILLE         ,AL,35759,YUTR,SO09,YUTR674Y,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
YUBA-SUTTER AVIATION INC                          ,4843 SKYWAY DRIVE                  ,                                   ,                                   ,OLIVEHURST            ,CA,95961,YUUR,WP25,YUUR476B,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
HOT SECTION TECHNOLOGIES INC                      ,"4082 SOUTHBANK ROAD, UNIT A        ",                                   ,                                   ,OXNARD                ,CA,93036,YV2R,WP01,YV2R333L,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N, , ,,,,,,,,,Repair
ROBINSON HELICOPTER COMPANY INC                   ,2901 AIRPORT DRIVE                 ,                                   ,                                   ,TORRANCE              ,CA,90505,YV3R,WP05,YV3R012M,N,N,N, ,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,N, , ,,,,,,,,,Repair
"AERO ACCESSORIES, INC.                            ",1240 SPRINGWOOD AVE                ,                                   ,                                   ,GIBSONVILLE           ,NC,27249,YV4R,EA39,YV4R688M,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
CRYSTAL AVIONICS LLC                              ,1746 ENTRANCE DR.                  ,                                   ,                                   ,NEW BRAUNFELS         ,TX,78130,YVCR,SW17,YVCR493Y,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
JONES AIRCRAFT SERVICES LLC                       ,DAVID WAYNE HOOKS AIRPORT          ,20803 STUEBNER AIRLINE ROAD        ,HANGAR 3                           ,SPRING                ,TX,77379,YVJR,SW09,YVJR478Y,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
PARAVION TECHNOLOGY INC                           ,2001 AIRWAY AVENUE                 ,FORT COLLINS AIRPORT               ,                                   ,FORT COLLINS          ,CO,80524,YVOR,NM03,YVOR830X,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
PRECISION AIRPARTS SUPPORT                        ,1768 Wildwood Road                 ,Bld. # 191                         ,                                   ,Green Cove Springs    ,FL,32043,YW3D,SO15,YW3D013M,Y,Y,Y, ,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
PRECISION AIRPARTS SUPPORT SERVICES INC           ,10555 STANFORD AVENUE              ,                                   ,                                   ,GARDEN GROVE          ,CA,92840,YW3R,WP05,YW3R013M,Y,Y,Y, ,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
C F ROARK WELDING AND ENGINEERING COMPANY INC     ,136 NORTH GREEN STREET             ,P.O. BOX 67                        ,                                   ,BROWNSBURG            ,IN,46112,YWER,GL11,YWER845L,N,N,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N, , ,,,,,,,,,Repair
BRIDPORT AIR CARRIER INC                          ,2220 EAST CERRITOS AVENUE          ,                                   ,                                   ,ANAHEIM               ,CA,92806,YWHR,WP05,YWHR184L,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N, , ,,,,,,,,,Repair
WINGS WEST GOVERNOR EXCHANGE AND OVERHAUL INC     ,PIERCE COUNTY AIRPORT              ,16701-16703 103RD AVE. CT. E.      ,                                   ,PUYALLUP              ,WA,98374,YWWR,NM01,YWWR314L,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
RITE-WAY AVIATION INC                             ,7814 EAGLE  LANE                   ,                                   ,                                   ,SPRING                ,TX,77379,YWYR,SW09,YWYR832L,N,N,N, ,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
DUNCAN AVIATION INC                               ,7943 WOODLEY AVE.                  ,                                   ,                                   ,VAN NUYS              ,CA,91406,YX2R,WP01,YX2R335L,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
CAL AIR BEARING LLC                               ,1001 Rivershore Road               ,                                   ,                                   ,Charleston            ,SC,29492,YX3R,SO13,YX3R014M,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
ST AEROSPACE TECHNOLOGIES XIAMEN COMPANY LIMITED  ,NO. 2 HUA YU ROAD                  ,HU LI ZONE                         ,                                   ,"XIAMEN, FUJIAN        ",  ,361006,YX6Y,FS58,YX6Y534B,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N, , ,,,,,,,,,Repair
J AND S PLATING AND REPAIR INC                    ,1119 111TH STREET                  ,                                   ,                                   ,ARLINGTON             ,TX,76011,YX9R,SW19,YX9R565B,N,N,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y, , ,,,,,,,,,Repair
TUCSON AEROSERVICE CENTER INC                     ,11700 W. AVRA VALLEY RD            ,HANGAR #87                         ,                                   ,MARANA                ,AZ,85653,YXCR,WP07,YXCR399X,N,N,N, ,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
BRANET INC                                        ,4747 E. NAPOLEON STREET            ,                                   ,                                   ,SULPHUR               ,LA,70663,YXNR,SW03,YXNR070J,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N, , ,,,,,,,,,Repair
POLY-FIBER ENTERPRISES INC                        ,129 SKY HARBOR WAY                 ,                                   ,                                   ,GRIFFIN               ,GA,30224,YXPR,SO11,YXPR750X,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N, , ,,,,,,,,,Repair
SHAW AEROX LLC                                    ,25190 Bernwood Dr.                 ,                                   ,                                   ,Bonita Springs        ,FL,34135,YXQR,SO35,YXQR567B,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
MAYDAY AVIONICS INC                               ,5500 44TH STREET SE                ,                                   ,                                   ,GRAND RAPIDS          ,MI,49512,YXXR,GL09,YXXR387Y,N,N,N, ,Y,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
AIRLINE CONTAINER LEASING LLC                     ,3445 NW 46th Street                ,                                   ,                                   ,Miami                 ,FL,33142,YY8R,SO19,YY8R888C,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
POPLAR GROVE AIRMOTIVE INC                        ,11619 ILLINOIS ROUTE 76            ,                                   ,                                   ,POPLAR GROVE          ,IL,61065,YYBR,GL03,YYBR664L,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N, , ,,,,,,,,,Repair
KIM DAVIDSON AVIATION INC                         ,2701 AIRPORT AVE.                  ,                                   ,                                   ,SANTA MONICA          ,CA,90405,YYKR,WP23,YYKR678L,N,N,N, ,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
LANCASTER BALLOONPORT INC                         ,500 I EAST AIRPORT ROAD            ,                                   ,                                   ,LITITZ                ,PA,17543,YYLR,EA13,YYLR709L,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
AIRWORTHY INTERNATIONAL INC                       ,8703 Aviation Blvd                 ,                                   ,                                   ,INGLEWOOD             ,CA,90301,YYXR,WP23,YYXR586B,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
KIDDE AEROSPACE AND DEFENSE                       ,4200 AIRPORT DRIVE NW              ,                                   ,                                   ,WILSON                ,NC,27896,YZ4R,EA39,YZ4R692M,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N, , ,,,,,,,,,Repair
ANSWERS AEROSPACE ENGINEERING LLC                 ,"1838 W. Parkside Lane, suite 100   ",                                   ,                                   ,Phoenix               ,AZ,85027,YZ6R,WP07,YZ6R162C,N,N,N, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
HORIZON AIRCRAFT ENGINE SERVICES INC              ,8891 Airport Road Box 8A           ,                                   ,                                   ,Minneapolis           ,MN,55449,YZ8R,GL15,YZ8R163C,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N, , ,,,,,,,,,Repair
PROFESSIONAL TECHNOLOGY REPAIR CORPORATION        ,12200 NW 25TH STREET               ,SUITE 100                          ,                                   ,MIAMI                 ,FL,33182,YZ9R,SO19,YZ9R739B,Y,Y,Y, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N, , ,,,,,,,,,Repair
AIRBUS AMERICAS INC                               ,320 Airbus Way                     ,                                   ,                                   ,Mobile                ,AL,36615,YZQR,SO09,YZQR904C,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
STELLAR AVIONICS SERVICES L L C                   ,CHESTER AIRPORT                    ,59 WINTHROP ROAD                   ,                                   ,CHESTER               ,CT,6412,YZSR,EA63,YZSR344Y,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
"TEXTRON AVIATION EMPLOYEES FLYING CLUB, INC.      ",10335 E. CENTRAL                   ,                                   ,                                   ,WICHITA               ,KS,67206,Z08R,CE07,Z08R129X,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
PAC SEATING SYSTEMS INC                           ,3370 SW 42ND AVE                   ,                                   ,                                   ,PALM CITY             ,FL,34990,Z1NR,SO19,Z1NR524X,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
AVIATION REPAIR TECHNICAL INC                     ,12 TECHNOLOGY DRIVE                ,SUITE 10                           ,                                   ,SETAUKET              ,NY,11733,Z1TR,EA11,Z1TR706Y,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
ZODIAC EXECUTIVE AIRCRAFT INSERTS                 ,44931 FALCON PLACE                 ,                                   ,                                   ,STERLING              ,VA,20166,Z2KR,EA27,Z2KR493B,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
AIRCRAFT TRANSPONDERS AND ALTIMETERS CERTIFICATION,747 Manor Drive                    ,                                   ,                                   ,Milford               ,MI,49381,Z2TR,GL23,Z2TR556Y,N,N,N, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
ARAB ORGANIZATION FOR INDUSTRIALIZATION ENGINE FAC,P.O.B. 12 HELWAN-CAIRO             ,Helwan                             ,                                   ,CAIRO                 ,  ,12,Z3AY,FS56,Z3AY158Y,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N, , ,,,,,,,,,Repair
PRATT AND WHITNEY AIR NEW ZEALAND                 ,115 ORCHARD ROAD                   ,CHRISTCHURCH INTERNATIONAL AIRPORT ,                                   ,"CHRISTCHURCH, CANTERBU",  ,8051,Z3EY,FS58,Z3EY983Y,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N, , ,,,,,,,,,Repair
FAREM SRL                                         ,"VIA GIUSEPPE DI VITTORIO, 317      ",                                   ,                                   ,SESTO SAN GIOVANNI    ,  ,20099,Z3FY,FS59,Z3FY433Y,N,N,N, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
TAIKOO ENGINE SERVICES XIAMEN COMPANY LIMITED     ,NO. 5 GAOQI NAN 3 ROAD             ,HULI DISTRICT                      ,                                   ,"XIAMEN, FUJIAN        ",  ,361006,Z3KY,FS58,Z3KY526B,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
GREAT EAGLE  SHENZHEN  AVIATION ENGINEERING CO LTD,FUNING HIGH-TECH. INDUSTRIAL AREA  ,RD BUILDING; 11-12 FLOOR           ,"XINTIAN ROAD, FUYONG TOWN          ",SHENZHEN              ,  ,518103,Z3LY,FS58,Z3LY214Y,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N, , ,,,,,,,,,Repair
TELAIR INTERNATIONAL GMBH                         ,BODENSCHNEIDSTRASSE 2              ,                                   ,                                   ,MIESBACH              ,  ,D-83714   ,Z3QY,FS59,Z3QY192Y,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
BEECHCRAFT-BERLIN AVIATION GMBH                   ,FLUGHAFEN BER                      ,"ZKS 10 OST, GEB. X064              ",ELLY-BEINHORN-RING 4               ,SCHONEFELD            ,  ,12529,Z3VY,FS59,Z3VY292Y,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y, , ,,,,,,,,,Repair
PATRIOT COMPONENTS LLC                            ,7114 NW 50TH STREET                ,                                   ,                                   ,MIAMI                 ,FL,33166,Z3XR,SO19,Z3XR429B,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
AIR SERVICES INC                                  ,400 REGIONAL AIRPORT ROAD          ,                                   ,                                   ,CARROLLTON            ,GA,30117,Z4AR,SO11,Z4AR547Y,N,N,N, ,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
SICHUAN AOTE ACCESSORIES REPAIR CO LTD            ,"NO. 1 KE YUAN NAN ROAD,            ","HI-TECH ZONE, P. O. BOX 464,       ",                                   ,CHENGDU               ,  ,610041,Z4EY,FS58,Z4EY120Y,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
