CONTINENTAL MOTORS SERVICES INC                   ,8950 N.W. 79TH AVENUE              ,                                   ,                                   ,MIAMI                 ,FL,33166,UTUR,SO19,UTUR555L
MUSTANG AVIATION INC                              ,4316 HANGAR DRIVE                  ,                                   ,                                   ,LEXINGTON             ,KY,40510,UTYR,CE17,UTYR015L
WOODWARD INC                                      ,1041 Woodward Way                  ,                                   ,                                   ,FORT COLLINS          ,CO,80524,UU22,GL03,UU22227L
WOODWARD INC                                      ,5001 NORTH SECOND STREET           ,                                   ,                                   ,LOVES PARK            ,IL,61111,UU2R,GL03,UU2R227L
MISSIONARY MAINTENANCE SERVICE                    ,24387 AIRPORT ROAD                 ,                                   ,                                   ,COSHOCTON             ,OH,43812,UUMR,GL07,UUMR721L
SOUTHERN AIR CUSTOM INTERIORS INC                 ,711 COUNTY ROAD 51                 ,POSEY FIELD                        ,                                   ,HALEYVILLE            ,AL,35565,UUSR,SO09,UUSR697L
TANURY INDUSTRIES                                 ,6 NEW ENGLAND WAY                  ,                                   ,                                   ,LINCOLN               ,RI,2865,UUYR,EA61,UUYR063Y
BRAGG AVIONICS INC                                ,855 N. ST JOHNS BLUFF RD           ,CRAIG AIRPORT                      ,                                   ,JACKSONVILLE          ,FL,32225,UV1R,SO15,UV1R546K
THE GOODYEAR TIRE AND RUBBER CO                   ,5400 Laudy Road                    ,AKRON CANTON REGIONAL ARP          ,                                   ,NORTH CANTON          ,OH,44720,UV2R,GL25,UV2R228L
SOUTHEAST AERO SERVICES INC                       ,ST AUGUSTINE AIRPORT               ,385 HAWKEYE VIEW LANE              ,                                   ,ST. AUGUSTINE         ,FL,32095,UV4R,SO15,UV4R584M
GDC TECHNICS LTD                                 ,607 NORTH FRANK LUKE DRIVE         ,413 NORTH FRANK LUKE DRIVE         ,4321 INDUSTRIAL CENTER             ,SAN ANTONIO           ,TX,78226,UV7R,SW17,UV7R888N
STANDARD AERO B V                                 ,KRANENBERG 2                       ,                                   ,                                   ,TILBURG               ,  ,5047 TR   ,UVHY,FS59,UVHY977L
CENTURION INVESTMENTS INC                         ,750 N. BEECHCRAFT AVE.             ,                                   ,                                   ,CHESTERFIELD          ,MO,63005,UVVR,CE03,UVVR932L
UNIVERSAL ASSET MANAGEMENT INC                   ,118 LEMONS DRIVE                   ,                                   ,                                   ,TUPELO                ,MS,38801,UVXR,SW31,UVXR558Y
UNIPAK AVIATION LLC                               ,2049 9TH AVE                       ,                                   ,                                   ,RONKONKOMA            ,NY,11779,UW2R,EA11,UW2R229L
CARTER AIRCRAFT INC                               ,201 CHALLENGER DRIVE               ,                                   ,                                   ,SEBRING               ,FL,33870,UW4R,SO15,UW4R585M
AEROSPACE WELDING MINNEAPOLIS INC                 ,1045 GEMINI RD                     ,                                   ,                                   ,EAGAN                 ,MN,55121,UWDR,GL15,UWDR792L
EASTWEST AVIONICS INC                             ,90 Nakolo Place #210               ,                                   ,                                   ,HONOLULU              ,HI,96819,UWKR,WP13,UWKR917L
ACCUWRIGHT INDUSTRIES INC                         ,1350 N. MONDEL DR.                 ,                                   ,                                   ,GILBERT               ,AZ,85233,UWZR,WP07,UWZR525X
MASCO SERVICE CORP                                ,1344 SMEDE HWY.                    ,                                   ,                                   ,BROUSSARD             ,LA,70518,UX2D,SW03,UX2D230L
MASCO SERVICE CORP                                ,850 S. DOOLEY STREET               ,                                   ,                                   ,GRAPEVINE             ,TX,76051,UX2R,SW19,UX2R230L
AIR METHODS CORPORATION                           ,1942 N TRINITY STREET              ,                                   ,                                   ,DECATUR               ,TX,76234,UX9R,SW19,UX9R241Y
CUTTER AVIATION DALLAS INC                        ,4500 CLAIRE CHENNAULT RD.          ,                                   ,                                   ,ADDISON               ,TX,75001,UXCR,SW19,UXCR663X
UTFLIGHT                                          ,200 SIGNATURE WAY                  ,                                   ,                                   ,EAST GRANBY           ,CT,06026-2510,UXFR,EA63,UXFR177X
MEGGITT UK LIMITED                                ,TICHFIELD PARK                     ,BARNES WALLIS ROAD SAGENSWORTH EAST,FAREHAM                            ,HAMPSHIRE             ,  ,PO15 5TT  ,UXGY,FS59,UXGY821X
ESTERLINE SENSORS SERVICES-AMERICAS INC           ,6900 ORANGETHORPE AVE SUITE A     ,                                   ,                                   ,BUENA PARK            ,CA,90620,UXTR,WP23,UXTR549L
U S TECHNICIANS INC                               ,168 TOUHY COURT                    ,                                   ,                                   ,DES PLAINES           ,IL,60018,UXYR,GL03,UXYR075Y
UNIVERSITY AIR CENTER                             ,4701 NE 40TH TERRACE               ,                                   ,                                   ,GAINESVILLE           ,FL,32609,UYNR,SO15,UYNR952Y
SHANGHAI HUTE AVIATION TECHNOLOGY COMPANY LTD     ,NO. 100 FEI AO ROAD               ,PUDONG INTERNATIONAL AIRPORT       ,                                   ,SHANGHAI              ,  ,201207,UYQY,FS58,UYQY379Y
GYROS UNLIMITED INC                               ,424 EXECUTIVE COURT NORTH          ,SUITE E                            ,                                   ,FAIRFIELD             ,CA,94534,UYVR,WP25,UYVR051J
RSA ENGINEERED PRODUCTS LLC                      ,110A WEST COCHRAN STREET           ,                                   ,                                   ,SIMI VALLEY           ,CA,93065,UZ3R,WP01,UZ3R911L
ANSON AIR LLC                                     ,12890-A HIGHWAY 6 SOUTH            ,                                   ,                                   ,SUGAR LAND            ,TX,77498,UZGR,SW09,UZGR810K
PETHICK BALLOONS                                  ,1090 E. BALDWIN RD.                ,                                   ,                                   ,GRAND BLANC           ,MI,48439,UZKR,GL23,UZKR317Y
UNIVERSAL AVIONICS SYSTEMS CORPORATION            ,3815 MIDCO ST                      ,                                   ,                                   ,WICHITA               ,KS,67215,UZND,CE07,UZND483N
UNIVERSAL AVIONICS SYSTEMS CORPORATION            ,3260 E UNIVERSAL WAY               ,                                   ,                                   ,TUCSON                ,AZ,85756,UZNR,WP07,UZNR483N
PANASONIC AVIONICS CORPORATION                    ,QUADRANT HOUSE                     ,50 HERON DRIVE                     ,PARLAUNT ROAD                      ,LANGLEY SLOUGH        ,  ,SL3 8XP   ,UZVY,FS59,UZVY163X
AFT GROUP INC                                     ,906 NW 10 STREET                   ,                                   ,                                   ,BOYNTON BEACH         ,FL,33426,UZWR,SO19,UZWR440Y
SHORELINE MARINE USA INC                          ,4780-A BAKERS FERRY ROAD           ,                                   ,                                   ,ATLANTA               ,GA,30336,UZYR,SO11,UZYR394Y
C AND M MARINE AVIATION SERVICES INC              ,9200 KING ARTHUR DRIVE             ,                                   ,                                   ,DALLAS                ,TX,75247,V05R,SW19,V05R749Y
AAI AERO INC                                      ,7998 AMERICAN WAY SUITE A          ,                                   ,                                   ,DAPHNE                ,AL,36526,V09R,SO09,V09R778Y
AVIBANK MANUFACTURING INC                         ,11500 SHERMAN WAY                  ,                                   ,                                   ,NORTH HOLLYWOOD       ,CA,91605,V0BR,WP01,V0BR692Y
GREAT LAKES AVIATION LTD                          ,1204 AIRPORT PARKWAY               ,                                   ,                                   ,CHEYENNE              ,WY,82001,V0DR,NM03,V0DR967Y
AEROLAB AVIATION SERVICES INC                     ,8191 N TAMIAMI TRAIL               ,                                   ,                                   ,SARASOTA              ,FL,34234,V0RR,SO35,V0RR239Y
AVMAX MONTANA INC                                 ,14821 YONGE DRIVE__________________,___________________________________,                                   ,JACKSONVILLE          ,FL,32218,V0XD,SO15,V0XD413Y
AVMAX MONTANA INC                                 ,1930 AIRPORT COURT                 ,                                   ,                                   ,GREAT FALLS           ,MT,59404,V0XR,NM05,V0XR413Y
AIR SUPPORT                                       ,ZA DU ROULAGE                      ,125 AVENUE DU ROULAGE              ,                                   ,PUJAUDRAN             ,  ,32600,V11Y,FS59,V11Y111Y
AVSTAR FUEL SYSTEMS INC                           ,1365 PARK LANE SOUTH               ,                                   ,                                   ,JUPITER               ,FL,33458,V1RR,SO19,V1RR580Y
VANGUARD AEROSPACE LLC                            ,813 ELA AVENUE                     ,                                   ,                                   ,WATERFORD             ,WI,53185,V1UR,GL13,V1UR341Y
PERRONE AEROSPACE                                 ,182 RIVERSIDE DRIVE                ,                                   ,                                   ,FULTONVILLE           ,NY,12072,V1VR,EA01,V1VR130X
MARVEL-SCHEBLER AIRCRAFT CARBURETORS LLC         ,125 Piedmont Avenue                ,                                   ,                                   ,GIBSONVILLE           ,NC,27249,V24R,EA39,V24R156B
HONEYWELL AEROSPACE DE MEXICO S  DE R L DE C V    ,VIALIDAD TABALAOPA NO. 8507        ,PARQUE INDUSTRIAL AVALOS           ,                                   ,CHIHUAHUA             ,  ,31074,V28Y,FS56,V28Y236B
CSI AEROSPACE INC                                 ,2020 WEST DETROIT STREET           ,                                   ,                                   ,BROKEN ARROW          ,OK,74012,V2ER,SW15,V2ER333Y
AVIOTECHNOLOGY S A DE C V                         ,KM 18.5 CARRETERA A LA LIBERTAD    ,CANTON LOMA LINDA                  ,JURISDICCION DE ZARAGOZA           ,SAN SALVADOR          ,  ,          ,V2QY,FS56,V2QY220B
ESCO TECHNOLOGIES HOLDING INC                     ,10350 VACCO STREET                 ,                                   ,                                   ,SOUTH EL MONTE        ,CA,91733,V2RR,WP23,V2RR669Y
AVIATION SAFETY RESOURCE SERVICES INC             ,5201 NW 36th Street                ,                                   ,                                   ,MIAMI SPRINGS         ,FL,33166,V2SR,SO19,V2SR831J
AM MACHINING INC                                  ,7422 WALNUT AVENUE                 ,                                   ,                                   ,BUENA PARK            ,CA,90620,V32R,WP05,V32R140Y
AEROCO GROUP INTERNATIONAL LIMITED                ,HANGAR 4                           ,WESTERN MAINTENANCE AREA           ,MANCHESTER AIRPORT                 ,MANCHESTER            ,  ,M90 5YP   ,V35Y,FS59,V35Y340X
VAN SURDAM VINTAGE AIRCRAFT                       ,OCONEE COUNTY REGIONAL AIRPORT     ,VAN SURDAM VINTAGE AIRCRAFT        ,365 AIRPORT ROAD                   ,SENECA                ,SC,29678,V36R,SO13,V36R219Y
DONCASTERS AEROSPACE LIMITED                      ,WHITCHURCH ROAD                    ,SHREWSBURY                         ,                                   ,SHROPSHIRE            ,  ,SY1 4DP   ,V3AY,FS59,V3AY543J
FOKKER LANDING GEAR BV                            ,GRASBEEMD 28                       ,                                   ,                                   ,HELMOND               ,  ,5705 DG   ,V3HY,FS59,V3HY846Y
ASP AVIONICS NV-SA                                ,VLIEGPLEIN 2                       ,BUS 1                              ,                                   ,GENK                  ,  ,B-3600    ,V3PY,FS59,V3PY568N
AIRBORNE AVIATION INC                             ,1291 RUNWAY ROAD                   ,                                   ,                                   ,WINNSBORO             ,SC,29180,V3QR,SO13,V3QR738Y
VALENCIA ROBERT E                                ,6824 REFLECTION STREET             ,                                   ,                                   ,REDDING               ,CA,96001,V3RR,WP25,V3RR634Y
ACCESSORY SERVICES INC                            ,639 W INT'L AIRPORT RD #35         ,                                   ,                                   ,ANCHORAGE             ,AK,99518,V3ZR,AL03,V3ZR355Y
MEGGITT  FRANCE                                   ,8 CHEMIN DE L'ETANG                ,BP 15                              ,                                   ,FLEAC                 ,  ,16730,V45Y,FS59,V45Y126B
VIETNAM AIRLINES ENGINEERING COMPANY LTD          ,NOI BAI INTERNATIONAL AIRPORT      ,                                   ,                                   ,HANOI                 ,  ,          ,V48Y,FS58,V48Y426B
VIETNAM AIRLINES ENGINEERING COMPANY LTD          ,TAN SON NHAT INTERNATIONAL AIRPORT ,                                   ,                                   ,HO CHI MINH CITY      ,  ,          ,V48Z,FS58,V48Z426B
BRADFORD AIRCRAFT AND MARINE ACCESSORIES          ,BLDG.#86                           ,SUBBASE                            ,                                   ,ST.THOMAS             ,VI,802,V4BR,SO63,V4BR587Y
H AND S AVIONICS INC                              ,1924 BOSTON ROAD                   ,                                   ,                                   ,BARDSTOWN             ,KY,40004,V4HR,CE17,V4HR991Y
SCANDINAVIAN AVIONICS A S                         ,STRATUSVEJ 9                       ,                                   ,                                   ,BILLUND               ,  ,DK-7190   ,V4KY,FS59,V4KY416Y
STEINER AVIATION INTERNATIONAL                    ,5430 LAUBY ROAD BUILDING 17        ,                                   ,                                   ,NORTH CANTON          ,OH,44720,V4NR,GL25,V4NR896Y
AIR SERVICE BASEL GMBH                            ,PO BOX 111                         ,SOUTH WEST MAINTENANCE AREA        ,                                   ,BASEL AIRPORT         ,  ,CH-4030   ,V4QY,FS59,V4QY551B
AIRCRAFT INSTRUMENT REPAIR LABS INC               ,14706 HESBY ST                     ,                                   ,                                   ,SHERMAN OAKS          ,CA,91403,V4RR,WP01,V4RR742J
VINTAGE CARBURETORS INC                           ,1582 EAST GOODRICK ROAD UNIT 4A   ,                                   ,                                   ,TEHACHAPI             ,CA,93561,V4UR,WP01,V4UR281Y
AVIONICS PLUS INC                                 ,774 RIDGE DRIVE                    ,                                   ,                                   ,GLENDALE              ,CA,91206,V4XR,WP01,V4XR326Y
VORTEX AVIATION INC                               ,910 NE 3RD AVE.                    ,                                   ,                                   ,FT. LAUDERDALE        ,FL,33304,V53R,SO19,V53R045B
HONEY B LLC                                       ,5695 SW AIRPORT PLACE              ,                                   ,                                   ,CORVALLIS             ,OR,97333,V56R,NM09,V56R854K
AEROVIAS DE INTEGRACION REGIONAL AIRES S A        ,AEROPUERTO EL DORADO               ,                                   ,ENTRADA 1 HANGAR LAN               ,BOGOTA                ,  ,          ,V57Y,FS57,V57Y134F
AVIONIC INSTRUMENTS LLC                           ,1414 RANDOLPH AVE.                 ,                                   ,                                   ,AVENEL                ,NJ,7001,V5AR,EA25,V5AR787J
VIAN ENTERPRISES INC                              ,1501 INDUSTRIAL DRIVE              ,                                   ,                                   ,AUBURN                ,CA,95603,V5NR,WP25,V5NR374Y
THE SERVICENTER INC                               ,7301 NW 50TH STREET                ,                                   ,                                   ,OKLAHOMA CITY         ,OK,73132,V5SR,SW15,V5SR217O
REGIONAL AVIONICS REPAIR LLC                      ,72230 Woburn Court                 ,                                   ,                                   ,THOUSAND PALMS        ,CA,92276,V6KR,WP21,V6KR488Y
TOMLINSON AVIONICS OF FLORIDA INC                 ,521 DANLEY DRIVE                   ,                                   ,                                   ,FT MYERS              ,FL,33907,V6TR,SO35,V6TR097X
STORM AVIATION LIMITED                            ,DIAMOND HANGAR                    ,LONG BORDER ROAD                   ,STANSTED AIRPORT                   ,ESSEX                 ,  ,CM24 1RE  ,V6UY,FS59,V6UY386Y
STEINAIR INC                                      ,21170 EATON AVE. SUITE A           ,                                   ,                                   ,FARMINGTON            ,MN,55024,V70R,GL15,V70R151B
VACAVILLE AERO SERVICES INC                       ,WILLIAMS GLIDERPORT                ,2668 HUSTED ROAD                   ,                                   ,WILLIAMS              ,CA,95987,V72R,WP25,V72R172Y
RIZOJET AVIONICS INTERNATIONAL LLC                ,6200 Aviation Drive                ,Hangar AC103 Suite A              ,                                   ,Pflugerville          ,TX,78660,V77R,SW17,V77R157Y
GTA AIR INC                                       ,4453 GLEN CURTISS DRIVE            ,HANGAR 3                           ,                                   ,ADDISON               ,TX,75001,V7AR,SW19,V7AR040N
FIRST CLASS AIR REPAIR INC                        ,15380 CR 565A                      ,                                   ,                                   ,GROVELAND             ,FL,34736,V7ER,SO15,V7ER424Y
VAN HORN REPAIR LLC                               ,1510 W. DRAKE DR.                  ,                                   ,                                   ,TEMPE                 ,AZ,85283,V7JR,WP07,V7JR502Y
AERO INTERIOR MAINTENANCE INC                     ,2120 S 343 ST W                    ,                                   ,                                   ,CHENEY                ,KS,67025,V7OR,CE07,V7OR765X
VSC AIRCRAFT MAINTENANCE LLC                      ,1001 AIRPORT ROAD                  ,HANGAR 17-101                      ,                                   ,DESTIN                ,FL,32541,V88R,SO09,V88R115L
AVA JET OF TEXAS LLC                              ,512 W. HICKORY STREET SUITE 114    ,                                   ,                                   ,DENTON                ,TX,76201,V8JR,SW19,V8JR724A
AVIATION TIRES AND TREADS LLC                     ,348 WILLIAMS POINT BLVD.           ,                                   ,                                   ,COCOA                 ,FL,32927,V8TR,SO15,V8TR156X
RVR MAINTENANCE LLC                               ,150 AVIATION WAY                   ,HANGAR 17N                         ,                                   ,FORT WORTH            ,TX,76106,V8XR,SW19,V8XR259L
V I P JET SERVICES INC                            ,16644 ROSCOE BLVD.                 ,Hangar 1-6                         ,                                   ,VAN NUYS              ,CA,91406,V91R,WP01,V91R387B
VIASAT INC                                        ,6305 EL CAMINO REAL                ,6155 EL CAMINO REAL                ,                                   ,CARLSBAD              ,CA,92009,V93R,WP09,V93R214B
CALIBRO AVIONICS LLC                             ,501 SKY RANCH DR.                  ,(LOCATED WITH MANGON AIRCRAFT)     ,                                   ,PETALUMA              ,CA,94954,V94R,WP27,V94R452Y
PERFORMANCE AEROMOTIVE INC                        ,5 AERONCA ROAD                     ,                                   ,                                   ,BELTON                ,SC,29627,V96R,SO13,V96R454Y
CONFIDENCE AVIATION INC                           ,7605 NW 50TH ST.                   ,                                   ,                                   ,MIAMI                 ,FL,33166,V9DR,SO19,V9DR072Y
VARTANIAN ART A                                  ,1901 EMBARCADERO RD.               ,# B1                               ,                                   ,PALO ALTO             ,CA,94303,V9JR,WP15,V9JR020Y
MONARCH AVIATION INC                              ,MONARCH AVIATION INC.             ,627 AIR PARK ROAD                  ,                                   ,DEFUNIAK SPRINGS      ,FL,32435,V9MR,SO09,V9MR280Y
ADVANCED SURFACES AND PROCESSES INC               ,85 N 26TH AVE                      ,                                   ,                                   ,CORNELIUS             ,OR,97113,V9PR,NM09,V9PR575Y
VANDERGRIFF TECHNOLOGIES INC                      ,4209 MURRY AVE.                    ,                                   ,                                   ,HALTOM CITY           ,TX,76117,V9TR,SW19,V9TR055O
RAM AIRCRAFT LIMITED PARTNERSHIP                  ,7505 KARL MAY DRIVE                ,                                   ,                                   ,WACO                  ,TX,76708,VA1R,SW19,VA1R551K
TAP MANUTENCAO E ENGENHARIA BRASIL S A            ,RUA AUGUSTO SEVERO 851            ,                                   ,                                   ,PORTO ALEGRE RS      ,  ,90240-480 ,VAR2,FS57,VAR2761I
TAP MANUTENCAO E ENGENHARIA BRASIL S A            ,ESTRADA DAS CANARIAS 1862         ,                                   ,                                   ,RIO DE JANEIRO        ,  ,21941-480 ,VARY,FS57,VARY761I
CALIFORNIA TURBINE SERVICE                        ,15500 W. TELEGRAPH ROAD # C-21    ,                                   ,                                   ,SANTA PAULA           ,CA,93060,VB3R,WP01,VB3R913L
AEROKOOL AVIATION CORPORATION                     ,1495 SE 10TH AVE                   ,                                   ,                                   ,HIALEAH               ,FL,33010,VD1R,SO19,VD1R554K
VINTAGE RADIALS INC                               ,1582 EAST GOODRICK ROAD UNIT A-8  ,                                   ,                                   ,TEHACHAPI             ,CA,93561,VDDR,WP01,VDDR067B
DCM AIR                                           ,8550 N. LILLEY ROAD HANGER 1B      ,                                   ,                                   ,CANTON                ,MI,48187,VDJR,GL23,VDJR395X
HARTER AEROSPACE LLC                              ,401 WEST GEMINI DRIVE              ,                                   ,                                   ,TEMPE                 ,AZ,85283,VDTR,WP07,VDTR380K
AIR DALLAS INSTRUMENTS INC                        ,811 OFFICE PARK CIRCLE             ,                                   ,                                   ,LEWISVILLE            ,TX,75057,VE1R,SW19,VE1R555K
CITY OF LOS ANGELES INFORMATION TECHNOLOGY        ,16621 ARMINTA AVE.                 ,                                   ,                                   ,VAN NUYS              ,CA,91406,VE3D,WP01,VE3D916L
VALLEY ENGRAVERS INC                              ,27771 AVENUE HOPKINS               ,                                   ,                                   ,VALENCIA              ,CA,91355,VE8R,WP01,VE8R784J
CHARLESTON INSTRUMENTS                            ,2700A FORT TRENHOLM ROAD           ,CHARLESTON EXECUTIVE AIRPORT       ,                                   ,JOHNS ISLAND          ,SC,29455,VE9R,SO13,VE9R836N
METAL IMPROVEMENT CO INC                          ,1450 AVE S                         ,                                   ,                                   ,GRAND PRAIRIE         ,TX,75050,VF1R,SW19,VF1R556K
AVIALL SERVICES INC                               ,2 CRANBERRY ROAD                   ,N/A                                ,N/A                                ,PARSIPPANY            ,NJ,7054,VFTR,EA25,VFTR164L
TEXTRON AVIATION INC                              ,2450 NORTH WESTSHORE BLVD          ,                                   ,                                   ,TAMPA                 ,FL,33607,VG4R,SO35,VG4R595M
THE AVIATION GROUP INC                            ,211 PROSPECT PARK                  ,                                   ,                                   ,PEACHTREE CITY        ,GA,30269,VGOR,SO11,VGOR728L
ST AEROSPACE SERVICES CO PTE LTD                  ,8 CHANGI NORTH WAY                 ,                                   ,                                   ,SINGAPORE             ,  ,499611,VGQY,FS58,VGQY082L
SUPERIOR PLATING COMPANY                          ,2 LACEY PLACE                      ,                                   ,                                   ,SOUTHPORT             ,CT,6890,VH5R,EA63,VH5R275N
HARRIS COMPOSITES INC                             ,600 HOLMES DRIVE                   ,                                   ,                                   ,GRANBURY              ,TX,76048,VH9R,SW19,VH9R833Y
ZEPHYR AIRCRAFT ENGINE INC                        ,39320 B AVENUE                     ,                                   ,                                   ,ZEPHYRHILLS           ,FL,33542,VI4R,SO35,VI4R597M
STEVENS AVIATION INC                              ,NASHVILLE INTERNATIONAL AIRPORT    ,707 HANGER LANE                    ,NASHVILLE INTERNATIONAL AIRPORT    ,NASHVILLE             ,TN,37217,VIB3,CE19,VIB3368K
STEVENS AVIATION                                  ,DAYTON INTERNATIONAL AIRPORT       ,3500 HANGAR DRIVE                  ,                                   ,VANDALIA              ,OH,45377,VIB4,GL05,VIB4368K
STEVENS AVIATION INC                              ,126 Club Loop                      ,                                   ,                                   ,Greenville            ,SC,29605,VIB8,SO13,VIB8368K
STEVENS AVIATION INC                              ,DONALDSON INDUSTRIAL AIR PARK      ,600 DELAWARE STREET                ,                                   ,GREENVILLE            ,SC,29605,VIBR,SO13,VIBR368K
TURBINEAERO INC                                   ,50 SOUTH 56TH. STREET              ,                                   ,                                   ,CHANDLER              ,AZ,85226,VIJR,WP07,VIJR367K
AVIONICS MASTERS INC                              ,1001 NW 62ND ST. SUITE 316         ,                                   ,                                   ,FT LAUDERDALE         ,FL,33309,VIMR,SO19,VIMR095K
GULFSTREAM AEROSPACE SERVICES CORPORATION         ,7440 AVIATION PLACE                ,                                   ,                                   ,DALLAS                ,TX,75235,VJ1R,SW19,VJ1R560K
LUFTHANSA AVIATION TRAINING USA INC               ,1658 S LITCHFIELD ROAD             ,                                   ,PHOENIX GOODYEAR MUNI ARPT         ,GOODYEAR              ,AZ,85338,VJ3R,WP07,VJ3R921L
EATON CORPORATION                                 ,10 NEW RD                          ,                                   ,                                   ,EAST PROVIDENCE       ,RI,2916,VJPR,EA61,VJPR395K
AIRCRAFT ACCESSORIES INTERNATIONAL LLC            ,308 D-BOB INDUSTRIAL DR. UNIT 4    ,                                   ,                                   ,PEACHTREE CITY        ,GA,30269,VJYR,SO11,VJYR666L
AIRTRONICS INC                                    ,1822 S. RESEARCH LOOP RD.          ,N/A                                ,N/A                                ,TUCSON                ,AZ,85710,VK3R,WP07,VK3R922L
EATON AEROSPACE LLC                               ,3675 PATTERSON SE                  ,                                   ,                                   ,GRAND RAPIDS          ,MI,49512,VK6R,GL09,VK6R687N
HETRICK AIR SERVICES INC                          ,1930 AIRPORT ROAD                  ,                                   ,                                   ,LAWRENCE              ,KS,66044,VKDR,CE07,VKDR861X
FLY-BY-WIRE SYSTEMS FRANCE                        ,1 AVENUE MARC SEGUIN               ,                                   ,                                   ,SAINT VALLIER         ,  ,26240,VKQY,FS59,VKQY935X
KANSAS AVIATION OF INDEPENDENCE L L C             ,401 FREEDOM DRIVE                  ,                                   ,                                   ,INDEPENDENCE          ,KS,67301,VKUR,CE07,VKUR823L
KAMAN AEROSPACE CORPORATION                       ,PO BOX 2 OLD WINDSOR ROAD         ,                                   ,                                   ,BLOOMFIELD            ,CT,6002,VKZR,EA63,VKZR018J
EL PASO AERO INC                                  ,7305 BOEING DRIVE                  ,                                   ,                                   ,EL PASO               ,TX,79925,VL1R,SW01,VL1R562K
VAN WAGNER AIRSHIP REPAIR STATION LLC             ,8249 PARKLINE BLVD.                ,SUITE # 200                        ,                                   ,ORLANDO               ,FL,32809,VL9R,CE19,VL9R021Y
MICHAEL SCHOENAU                                  ,5400 LEONARD NOELL DR              ,P.O BOX 566          (FOR MAIL)    ,                                   ,TULARE                ,CA,93275,VLER,WP17,VLER830K
YTSTRUKTUR ARBOGA AB                              ,ASBY INDUSTRIOMRIDE                ,KUNGSORSVAGEN 60                   ,                                   ,ARBOGA                ,  ,732 47    ,VLVY,FS59,VLVY569L
SPECTRALUX CORPORATION                            ,12335 134TH COURT NE               ,                                   ,                                   ,REDMOND               ,WA,98052,VLXR,NM01,VLXR781L
OAKLAND AIR-MAINTENANCE                           ,6740 SOUTH SERVICE DRIVE           ,                                   ,                                   ,WATERFORD             ,MI,48327,VM0R,GL23,VM0R049Y
MEGGITT S A                                       ,ROUTE DE MONCOR 4                  ,                                   ,                                   ,VILLARS-SUR-GL NE     ,  ,CH-1752   ,VM8Y,FS59,VM8Y694J
MOOG INC                                          ,22 TOWN FOREST ROAD                ,                                   ,                                   ,WEBSTER               ,MA,1570,VMD2,EA63,VMD2806L
MOOG INC                                         ,159 - 8TH AVE NW                  ,                                   ,                                   ,WEST FARGO            ,ND,58078,VMDR,GL21,VMDR806L
EMBEE PROCESSING                                  ,2136 S. HATHAWAY STREET            ,                                   ,                                   ,SANTA ANA             ,CA,92705,VMER,WP05,VMER352L
ACTIVE MAGNETIC INSPECTION                        ,9356 1/2 SAN FERNANDO RD. UNIT B   ,                                   ,                                   ,SUN VALLEY            ,CA,91352,VMGR,WP01,VMGR331L
AIRCAM NATIONAL HELICOPTER SERVICES INC           ,12951 E. CONTROL TOWER RD.         ,                                   ,                                   ,ENGLEWOOD             ,CO,80112,VMIR,NM03,VMIR360T
JETAIRE AVIATION INC                              ,6187 NW 167TH STREET               ,UNIT H-16                          ,                                   ,MIAMI LAKES           ,FL,33015,VMJR,SO19,VMJR186L
GULF COAST INSTRUMENTS INC                        ,3080 N. WASHINGTON BLVD            ,BUILDING #32                       ,                                   ,SARASOTA              ,FL,34234,VMXR,SO35,VMXR366L
VAN BORTEL AIRCRAFT INC                           ,4912 SOUTH COLLINS                 ,                                   ,                                   ,ARLINGTON             ,TX,76018,VNFR,SW19,VNFR171L
ADVANCED AVIONICS INC                             ,169 ALLEN ROAD                     ,                                   ,                                   ,LEMPSTER              ,NH,3605,VNHR,EA65,VNHR718K
AVIATRON INC                                      ,25 CUSTOMS DRIVE                   ,                                   ,                                   ,SOUTH BURLINGTON      ,VT,5403,VNNR,EA65,VNNR061L
KREGG VICTORY AVIONICS                            ,2502 JOHN MONTGOMERY AVENUE        ,                                   ,                                   ,SAN JOSE              ,CA,95148,VNPR,WP15,VNPR588Y
G AND S INSTRUMENTS AND ACCESSORIES               ,8190 N.W. 31ST STREET              ,                                   ,                                   ,MIAMI                 ,FL,33122,VO4R,SO19,VO4R603M
ROMAVIA AIRCRAFT COMPONENTS INC                   ,8038 NW 67TH STREET                ,                                   ,                                   ,MIAMI                 ,FL,33166,VO8R,SO19,VO8R091X
AIRCRAFT VOLTAGE REGULATOR                        ,3770 COUNTY ROUTE 6                ,                                   ,                                   ,HAMMOND               ,NY,13646,VOGR,EA01,VOGR105L
BEACON AVIATION OF MICHIGAN INC                   ,1222 Hangar Way                    ,                                   ,                                   ,Grand Ledge           ,MI,48837,VOOR,GL09,VOOR755X
VERTICAL LIFT COMPONENTS INC                      ,1917 FM 1681                       ,                                   ,                                   ,STOCKDALE             ,TX,78160,VOZR,WP07,VOZR168Y
AERO PROPELLER COMPANY INC                        ,810 SOUTH CAWSTON AVENUE           ,                                   ,                                   ,HEMET                 ,CA,92545,VP2R,WP21,VP2R248L
TWIN MANUFACTURING CO                             ,273 CHAPEL RD                      ,                                   ,                                   ,SOUTH WINDSOR         ,CT,6074,VP5R,EA63,VP5R283N
